Date,Tos,Hos,Tug,Hog,Tug12,Hug12
11/26/24 11:45 PM,16.4,85,17.9,99,21.7,92
11/26/24 11:55 PM,16.3,85,17.8,99,21.7,92
11/27/24 12:05 AM,16.3,85,17.8,99,21.7,92
11/27/24 12:15 AM,16.2,86,17.7,99,21.7,92
11/27/24 12:25 AM,16.1,86,17.7,99,21.7,92
11/27/24 12:35 AM,16,86,17.6,99,21.7,92
11/27/24 12:45 AM,15.9,87,17.6,99,21.7,92
11/27/24 12:55 AM,15.8,87,17.6,99,21.7,92
11/27/24 1:05 AM,15.8,87,17.5,99,21.7,92
11/27/24 1:15 AM,15.7,87,17.5,99,21.7,92
11/27/24 1:25 AM,15.7,89,17.5,99,21.6,92
11/27/24 1:35 AM,15.7,89,17.5,99,21.6,92
11/27/24 1:45 AM,15.7,90,17.4,99,21.6,92
11/27/24 1:55 AM,15.6,90,17.4,99,21.6,92
11/27/24 2:05 AM,15.5,90,17.4,99,21.6,92
11/27/24 2:15 AM,15.4,90,17.3,99,21.6,92
11/27/24 2:25 AM,15.3,89,17.3,99,21.6,92
11/27/24 2:35 AM,15.2,90,17.2,99,21.6,92
11/27/24 2:45 AM,15.1,90,17.2,99,21.6,92
11/27/24 2:55 AM,15,90,17.2,99,21.5,92
11/27/24 3:05 AM,14.9,90,17.1,99,21.5,92
11/27/24 3:15 AM,14.8,90,17.1,99,21.5,92
11/27/24 3:25 AM,14.7,90,17,99,21.5,92
11/27/24 3:35 AM,14.6,90,17,99,21.5,92
11/27/24 3:45 AM,14.5,90,16.9,99,21.5,92
11/27/24 3:55 AM,14.5,91,16.8,99,21.5,92
11/27/24 4:05 AM,14.4,90,16.8,99,21.5,92
11/27/24 4:15 AM,14.4,91,16.7,99,21.5,92
11/27/24 4:25 AM,14.3,93,16.7,99,21.5,92
11/27/24 4:35 AM,14.3,93,16.7,99,21.4,92
11/27/24 4:45 AM,14.2,92,16.7,99,21.4,92
11/27/24 4:55 AM,14.2,92,16.6,99,21.4,92
11/27/24 5:05 AM,14.2,93,16.6,99,21.4,92
11/27/24 5:15 AM,14.1,93,16.6,99,21.4,92
11/27/24 5:25 AM,14,93,16.5,99,21.4,92
11/27/24 5:35 AM,13.9,93,16.5,99,21.4,92
11/27/24 5:45 AM,13.9,93,16.5,99,21.3,92
11/27/24 5:55 AM,13.9,93,16.4,99,21.3,92
11/27/24 6:05 AM,13.8,93,16.4,99,21.3,92
11/27/24 6:15 AM,13.8,93,16.4,99,21.3,93
11/27/24 6:25 AM,13.8,93,16.3,99,21.3,92
11/27/24 6:35 AM,13.7,93,16.3,99,21.3,93
11/27/24 6:45 AM,13.7,93,16.3,99,21.3,92
11/27/24 6:55 AM,13.6,93,16.2,99,21.3,92
11/27/24 7:05 AM,13.6,93,16.2,99,21.3,93
11/27/24 7:15 AM,13.7,93,16.2,99,21.3,93
11/27/24 7:25 AM,14,93,16.2,99,21.2,93
11/27/24 7:35 AM,14.5,93,16.3,99,21.2,93
11/27/24 7:45 AM,15.5,92,16.4,99,21.2,93
11/27/24 7:55 AM,16,90,16.5,99,21.2,93
11/27/24 8:05 AM,16.5,89,16.6,99,21.2,93
11/27/24 8:15 AM,16.9,87,16.8,99,21.2,93
11/27/24 8:25 AM,17.5,85,17,99,21.1,93
11/27/24 8:35 AM,18.2,84,17.2,99,21.1,93
11/27/24 8:45 AM,19.1,81,17.5,99,21.1,93
11/27/24 8:55 AM,20.2,80,17.9,99,21.1,93
11/27/24 9:05 AM,21,74,18.4,99,21.1,93
11/27/24 9:15 AM,21.6,72,18.9,99,21.1,93
11/27/24 9:25 AM,22.6,68,19.5,99,21.1,93
11/27/24 9:35 AM,22.8,66,19.9,99,21.1,93
11/27/24 9:45 AM,23.2,68,20.4,99,21.1,93
11/27/24 9:55 AM,24.5,61,20.9,99,21.1,93
11/27/24 10:05 AM,24.8,61,21.2,99,21.1,93
11/27/24 10:15 AM,25.4,59,21.6,99,21,93
11/27/24 10:25 AM,25.7,58,22,99,21,93
11/27/24 10:35 AM,26.1,57,22.3,99,21,93
11/27/24 10:45 AM,26.4,57,22.7,99,21,93
11/27/24 10:55 AM,27,54,23.1,99,21,93
11/27/24 11:05 AM,27.3,51,23.5,99,21,93
11/27/24 11:15 AM,27.6,51,23.8,99,21,93
11/27/24 11:25 AM,28,50,24.1,99,21,93
11/27/24 11:35 AM,28.5,49,24.4,99,21,93
11/27/24 11:45 AM,29.3,48,24.6,99,21,93
11/27/24 11:55 AM,29.3,49,24.8,99,21,93
11/27/24 12:05 PM,29.8,47,24.9,99,21,93
11/27/24 12:15 PM,29.9,46,24.7,99,21,93
11/27/24 12:25 PM,29.9,44,24.2,99,21,93
11/27/24 12:35 PM,29.7,46,24.1,99,21.1,93
11/27/24 12:45 PM,28.7,47,23.9,99,21.1,93
11/27/24 12:55 PM,28.8,48,23.6,99,21.1,93
11/27/24 1:05 PM,29.1,47,23.5,99,21.1,93
11/27/24 1:15 PM,28.6,47,23.2,99,21.1,93
11/27/24 1:25 PM,27.7,49,23.1,99,21.1,93
11/27/24 1:35 PM,27.7,49,23.1,99,21.2,93
11/27/24 1:45 PM,28,47,23.4,99,21.1,93
11/27/24 1:55 PM,27.6,48,23.5,99,21.1,93
11/27/24 2:05 PM,28,48,23.4,99,21.2,93
11/27/24 2:15 PM,28.2,47,23.3,99,21.2,93
11/27/24 2:25 PM,28.1,48,23.1,99,21.2,93
11/27/24 2:35 PM,28.3,47,23.1,99,21.3,93
11/27/24 2:45 PM,28.3,47,23.2,99,21.3,93
11/27/24 2:55 PM,28.4,48,23.4,99,21.3,93
11/27/24 3:05 PM,28.1,47,23.4,99,21.3,93
11/27/24 3:15 PM,27.5,49,23.1,99,21.3,93
11/27/24 3:25 PM,27.4,49,22.8,99,21.3,93
11/27/24 3:35 PM,27,51,22.6,99,21.3,93
11/27/24 3:45 PM,26.6,51,22.4,99,21.4,93
11/27/24 3:55 PM,26.2,53,22.2,99,21.4,93
11/27/24 4:05 PM,25.8,54,22.1,99,21.4,93
11/27/24 4:15 PM,25.4,55,22,99,21.4,93
11/27/24 4:25 PM,24.9,57,21.8,99,21.5,93
11/27/24 4:35 PM,24.5,58,21.7,99,21.5,93
11/27/24 4:45 PM,24.1,59,21.6,99,21.5,93
11/27/24 4:55 PM,23.6,61,21.4,99,21.5,93
11/27/24 5:05 PM,23.1,62,21.2,99,21.5,93
11/27/24 5:15 PM,22.6,64,21.1,99,21.5,93
11/27/24 5:25 PM,22.1,65,20.9,99,21.5,93
11/27/24 5:35 PM,21.7,66,20.7,99,21.5,93
11/27/24 5:45 PM,21.3,68,20.5,99,21.6,93
11/27/24 5:55 PM,21,69,20.3,99,21.6,93
11/27/24 6:05 PM,20.7,70,20.2,99,21.6,93
11/27/24 6:15 PM,20.5,71,20.1,99,21.6,93
11/27/24 6:25 PM,20.3,71,20,99,21.6,93
11/27/24 6:35 PM,20.1,72,19.9,99,21.6,93
11/27/24 6:45 PM,19.9,72,19.8,99,21.6,93
11/27/24 6:55 PM,19.7,73,19.7,99,21.6,93
11/27/24 7:05 PM,19.7,73,19.6,99,21.6,93
11/27/24 7:15 PM,19.5,74,19.5,99,21.6,93
11/27/24 7:25 PM,19.4,74,19.4,99,21.7,93
11/27/24 7:35 PM,19.2,75,19.3,99,21.7,93
11/27/24 7:45 PM,19.2,75,19.3,99,21.7,93
11/27/24 7:55 PM,19.1,75,19.2,99,21.7,93
11/27/24 8:05 PM,18.9,76,19.2,99,21.7,93
11/27/24 8:15 PM,18.8,77,19.1,99,21.7,93
11/27/24 8:25 PM,18.6,77,19,99,21.7,93
11/27/24 8:35 PM,18.5,78,18.9,99,21.7,93
11/27/24 8:45 PM,18.4,78,18.9,99,21.7,93
11/27/24 8:55 PM,18.2,79,18.8,99,21.6,93
11/27/24 9:05 PM,18.1,79,18.8,99,21.7,93
11/27/24 9:15 PM,18.1,79,18.7,99,21.7,93
11/27/24 9:25 PM,17.9,80,18.7,99,21.7,93
11/27/24 9:35 PM,17.9,80,18.6,99,21.7,93
11/27/24 9:45 PM,17.8,80,18.5,99,21.7,93
11/27/24 9:55 PM,17.7,80,18.5,99,21.7,93
11/27/24 10:05 PM,17.6,81,18.4,99,21.7,93
11/27/24 10:15 PM,17.5,81,18.4,99,21.7,93
11/27/24 10:25 PM,17.4,81,18.3,99,21.6,93
11/27/24 10:35 PM,17.4,82,18.2,99,21.6,93
11/27/24 10:45 PM,17.2,82,18.2,99,21.6,93
11/27/24 10:55 PM,17.2,82,18.1,99,21.6,93
11/27/24 11:05 PM,17.1,82,18.1,99,21.6,93
11/27/24 11:15 PM,17,83,18.1,99,21.6,93
11/27/24 11:25 PM,16.9,83,18,99,21.6,93
11/27/24 11:35 PM,16.8,83,18,99,21.6,93
11/27/24 11:45 PM,16.7,84,17.9,99,21.6,93
11/27/24 11:55 PM,16.6,84,17.9,99,21.6,93
11/28/24 12:05 AM,16.5,85,17.9,99,21.6,93
11/28/24 12:15 AM,16.3,85,17.9,99,21.6,93
11/28/24 12:25 AM,16.3,86,17.8,99,21.6,93
11/28/24 12:35 AM,16.1,86,17.8,99,21.6,93
11/28/24 12:45 AM,16.1,86,17.7,99,21.6,93
11/28/24 12:55 AM,16,86,17.6,99,21.6,93
11/28/24 1:05 AM,15.9,87,17.6,99,21.6,93
11/28/24 1:15 AM,15.8,87,17.5,99,21.5,93
11/28/24 1:25 AM,15.7,87,17.5,99,21.5,93
11/28/24 1:35 AM,15.7,88,17.5,99,21.5,93
11/28/24 1:45 AM,15.7,88,17.4,99,21.5,93
11/28/24 1:55 AM,15.6,88,17.4,99,21.5,93
11/28/24 2:05 AM,15.6,88,17.3,99,21.5,93
11/28/24 2:15 AM,15.6,88,17.3,99,21.5,93
11/28/24 2:25 AM,15.5,88,17.3,99,21.5,93
11/28/24 2:35 AM,15.5,88,17.2,99,21.5,93
11/28/24 2:45 AM,15.4,88,17.2,99,21.4,93
11/28/24 2:55 AM,15.3,88,17.1,99,21.5,93
11/28/24 3:05 AM,15.3,89,17.1,99,21.4,93
11/28/24 3:15 AM,15.2,89,17.1,99,21.4,93
11/28/24 3:25 AM,15.3,90,17.1,99,21.4,93
11/28/24 3:35 AM,15.4,90,17.1,99,21.4,93
11/28/24 3:45 AM,15.4,90,17.1,99,21.4,93
11/28/24 3:55 AM,15.2,89,17.1,99,21.4,93
11/28/24 4:05 AM,15.1,89,17,99,21.4,93
11/28/24 4:15 AM,15,90,17,99,21.4,93
11/28/24 4:25 AM,14.9,90,17,99,21.4,93
11/28/24 4:35 AM,14.8,90,16.9,99,21.3,93
11/28/24 4:45 AM,14.8,90,16.9,99,21.3,93
11/28/24 4:55 AM,14.7,90,16.8,99,21.3,93
11/28/24 5:05 AM,14.7,92,16.8,99,21.3,93
11/28/24 5:15 AM,14.7,92,16.8,99,21.3,93
11/28/24 5:25 AM,14.7,92,16.8,99,21.3,93
11/28/24 5:35 AM,14.7,92,16.8,99,21.3,93
11/28/24 5:45 AM,14.6,92,16.8,99,21.3,93
11/28/24 5:55 AM,14.5,92,16.7,99,21.3,93
11/28/24 6:05 AM,14.4,91,16.7,99,21.3,93
11/28/24 6:15 AM,14.2,91,16.7,99,21.3,93
11/28/24 6:25 AM,14.2,92,16.6,99,21.2,93
11/28/24 6:35 AM,14.2,92,16.6,99,21.2,93
11/28/24 6:45 AM,14.2,91,16.5,99,21.2,93
11/28/24 6:55 AM,14.3,91,16.5,99,21.2,93
11/28/24 7:05 AM,14.2,91,16.5,99,21.2,93
11/28/24 7:15 AM,14.3,91,16.5,99,21.2,93
11/28/24 7:25 AM,14.5,90,16.5,99,21.2,93
11/28/24 7:35 AM,15.3,88,16.5,99,21.1,93
11/28/24 7:45 AM,16.2,84,16.6,99,21.1,93
11/28/24 7:55 AM,16.7,82,16.6,99,21.1,93
11/28/24 8:05 AM,17,81,16.8,99,21.1,93
11/28/24 8:15 AM,17.5,80,16.9,99,21.1,93
11/28/24 8:25 AM,18.1,78,17,99,21.1,93
11/28/24 8:35 AM,18.9,75,17.2,99,21.1,93
11/28/24 8:45 AM,20,71,17.6,99,21.1,93
11/28/24 8:55 AM,21,65,17.9,99,21,93
11/28/24 9:05 AM,21.8,66,18.4,99,21.1,93
11/28/24 9:15 AM,22.5,60,19,99,21.1,93
11/28/24 9:25 AM,23,57,19.7,99,21,93
11/28/24 9:35 AM,23.6,55,20.2,99,21,93
11/28/24 9:45 AM,24.1,53,20.9,99,21,93
11/28/24 9:55 AM,24.6,51,21.4,99,21,93
11/28/24 10:05 AM,25.2,49,22,99,21,93
11/28/24 10:15 AM,25.5,49,22.5,99,21,93
11/28/24 10:25 AM,26.3,47,23,99,21,93
11/28/24 10:35 AM,26.8,44,23.6,99,21,93
11/28/24 10:45 AM,27.5,45,24,99,21,93
11/28/24 10:55 AM,28.2,42,24.5,99,21,93
11/28/24 11:05 AM,28.9,40,25,99,21,93
11/28/24 11:15 AM,29.3,40,25.4,99,21,93
11/28/24 11:25 AM,29.3,42,25.8,99,21,93
11/28/24 11:35 AM,29.8,39,26.2,99,21,93
11/28/24 11:45 AM,30,38,26.5,99,21,93
11/28/24 11:55 AM,30.1,37,26.7,99,21,93
11/28/24 12:05 PM,30,37,26.7,99,21,93
11/28/24 12:15 PM,30.7,36,26.6,99,21,93
11/28/24 12:25 PM,30.9,37,25.9,99,21,93
11/28/24 12:35 PM,30.4,36,25.6,99,21,93
11/28/24 12:45 PM,30,38,25.4,99,21,93
11/28/24 12:55 PM,29.3,37,25,99,21,93
11/28/24 1:05 PM,29.2,38,24.7,99,21,93
11/28/24 1:15 PM,29,38,24.4,99,21,93
11/28/24 1:25 PM,28,39,24.1,99,21,93
11/28/24 1:35 PM,28,39,24.2,99,21.1,93
11/28/24 1:45 PM,28.3,39,24.6,99,21.1,93
11/28/24 1:55 PM,28.6,38,24.9,99,21.1,93
11/28/24 2:05 PM,28.6,40,24.8,99,21.1,93
11/28/24 2:15 PM,28.7,40,24.5,99,21.1,93
11/28/24 2:25 PM,28.9,38,24.3,99,21.1,93
11/28/24 2:35 PM,28.9,39,24.2,99,21.1,93
11/28/24 2:45 PM,28.8,38,24.3,99,21.1,93
11/28/24 2:55 PM,28.8,38,24.5,99,21.2,93
11/28/24 3:05 PM,28.5,38,24.6,99,21.2,93
11/28/24 3:15 PM,28.4,40,24.1,99,21.2,93
11/28/24 3:25 PM,27.9,39,23.8,99,21.2,93
11/28/24 3:35 PM,27.6,40,23.6,99,21.3,93
11/28/24 3:45 PM,27,41,23.3,99,21.3,93
11/28/24 3:55 PM,26.6,42,23.1,99,21.3,93
11/28/24 4:05 PM,26.2,44,22.9,99,21.3,93
11/28/24 4:15 PM,25.8,46,22.8,99,21.3,93
11/28/24 4:25 PM,25.4,47,22.6,99,21.4,93
11/28/24 4:35 PM,24.9,48,22.4,99,21.3,93
11/28/24 4:45 PM,24.4,50,22.2,99,21.4,93
11/28/24 4:55 PM,23.8,52,22.1,99,21.4,93
11/28/24 5:05 PM,23.2,53,21.8,99,21.4,93
11/28/24 5:15 PM,22.7,55,21.6,99,21.4,93
11/28/24 5:25 PM,22.2,56,21.4,99,21.4,93
11/28/24 5:35 PM,21.8,57,21.2,99,21.5,93
11/28/24 5:45 PM,21.4,58,21,99,21.4,93
11/28/24 5:55 PM,21.2,60,20.9,99,21.5,93
11/28/24 6:05 PM,20.9,60,20.7,99,21.5,93
11/28/24 6:15 PM,20.7,63,20.6,99,21.5,93
11/28/24 6:25 PM,20.5,64,20.5,99,21.5,93
11/28/24 6:35 PM,20.3,65,20.4,99,21.5,93
11/28/24 6:45 PM,20.2,65,20.3,99,21.5,93
11/28/24 6:55 PM,20,67,20.2,99,21.5,93
11/28/24 7:05 PM,19.8,68,20.1,99,21.5,93
11/28/24 7:15 PM,19.6,67,20,99,21.5,93
11/28/24 7:25 PM,19.5,67,19.9,99,21.5,93
11/28/24 7:35 PM,19.3,68,19.8,99,21.5,93
11/28/24 7:45 PM,19.1,68,19.7,99,21.6,93
11/28/24 7:55 PM,18.9,69,19.6,99,21.6,93
11/28/24 8:05 PM,18.7,69,19.5,99,21.5,93
11/28/24 8:15 PM,18.6,70,19.4,99,21.5,93
11/28/24 8:25 PM,18.5,70,19.3,99,21.6,93
11/28/24 8:35 PM,18.4,71,19.2,99,21.6,93
11/28/24 8:45 PM,18.3,71,19.1,99,21.6,93
11/28/24 8:55 PM,18.2,71,19.1,99,21.5,93
11/28/24 9:05 PM,18.1,71,19,99,21.6,93
11/28/24 9:15 PM,18,71,18.9,99,21.5,93
11/28/24 9:25 PM,17.9,71,18.9,99,21.5,93
11/28/24 9:35 PM,17.9,71,18.8,99,21.5,93
11/28/24 9:45 PM,17.9,71,18.7,99,21.6,93
11/28/24 9:55 PM,17.7,71,18.7,99,21.5,93
11/28/24 10:05 PM,17.6,71,18.6,99,21.5,93
11/28/24 10:15 PM,17.6,72,18.6,99,21.5,93
11/28/24 10:25 PM,17.5,72,18.5,99,21.5,93
11/28/24 10:35 PM,17.5,71,18.5,99,21.6,93
11/28/24 10:45 PM,17.4,72,18.4,99,21.5,93
11/28/24 10:55 PM,17.3,72,18.3,99,21.5,93
11/28/24 11:05 PM,17.2,72,18.3,99,21.5,93
11/28/24 11:15 PM,17,73,18.2,99,21.5,93
11/28/24 11:25 PM,16.9,73,18.2,99,21.5,93
11/28/24 11:35 PM,16.9,73,18.1,99,21.5,93
11/28/24 11:45 PM,16.8,73,18.1,99,21.5,93
11/28/24 11:55 PM,16.7,73,18,99,21.5,93
11/29/24 12:05 AM,16.5,74,18,99,21.5,93
11/29/24 12:15 AM,16.5,74,17.9,99,21.5,93
11/29/24 12:25 AM,16.4,75,17.9,99,21.5,93
11/29/24 12:35 AM,16.3,75,17.9,99,21.5,93
11/29/24 12:45 AM,16.2,76,17.8,99,21.4,93
11/29/24 12:55 AM,16.1,76,17.7,99,21.4,93
11/29/24 1:05 AM,16,76,17.7,99,21.4,93
11/29/24 1:15 AM,15.9,76,17.7,99,21.4,93
11/29/24 1:25 AM,15.8,77,17.6,99,21.4,93
11/29/24 1:35 AM,15.6,78,17.6,99,21.4,93
11/29/24 1:45 AM,15.5,78,17.5,99,21.4,93
11/29/24 1:55 AM,15.4,78,17.5,99,21.4,93
11/29/24 2:05 AM,15.4,79,17.4,99,21.4,93
11/29/24 2:15 AM,15.3,79,17.3,99,21.4,93
11/29/24 2:25 AM,15.3,80,17.3,99,21.4,93
11/29/24 2:35 AM,15.2,80,17.3,99,21.3,93
11/29/24 2:45 AM,15.2,80,17.2,99,21.4,93
11/29/24 2:55 AM,15.1,80,17.2,99,21.3,93
11/29/24 3:05 AM,15,80,17.1,99,21.3,93
11/29/24 3:15 AM,14.9,80,17.1,99,21.3,93
11/29/24 3:25 AM,14.8,81,17.1,99,21.3,93
11/29/24 3:35 AM,14.7,81,17,99,21.3,93
11/29/24 3:45 AM,14.7,81,17,99,21.3,93
11/29/24 3:55 AM,14.6,81,16.9,99,21.3,93
11/29/24 4:05 AM,14.5,82,16.9,99,21.3,93
11/29/24 4:15 AM,14.5,82,16.9,99,21.3,93
11/29/24 4:25 AM,14.5,83,16.8,99,21.2,93
11/29/24 4:35 AM,14.4,83,16.8,99,21.2,93
11/29/24 4:45 AM,14.5,83,16.8,99,21.2,93
11/29/24 4:55 AM,14.6,82,16.8,99,21.2,93
11/29/24 5:05 AM,14.8,82,16.7,99,21.2,93
11/29/24 5:15 AM,14.7,82,16.7,99,21.2,93
11/29/24 5:25 AM,14.6,82,16.7,99,21.2,93
11/29/24 5:35 AM,14.5,82,16.7,99,21.2,93
11/29/24 5:45 AM,14.5,83,16.7,99,21.2,93
11/29/24 5:55 AM,14.4,83,16.6,99,21.1,93
11/29/24 6:05 AM,14.4,83,16.6,99,21.1,93
11/29/24 6:15 AM,14.4,82,16.6,99,21.1,93
11/29/24 6:25 AM,14.4,83,16.6,99,21.1,93
11/29/24 6:35 AM,14.4,82,16.6,99,21.1,93
11/29/24 6:45 AM,14.4,83,16.5,99,21.1,93
11/29/24 6:55 AM,14.4,83,16.5,99,21.1,93
11/29/24 7:05 AM,14.4,82,16.5,99,21.1,93
11/29/24 7:15 AM,14.6,82,16.5,99,21,93
11/29/24 7:25 AM,14.8,82,16.6,99,21,93
11/29/24 7:35 AM,15.4,80,16.6,99,21,93
11/29/24 7:45 AM,16.1,78,16.7,99,21,93
11/29/24 7:55 AM,16.7,77,16.7,99,21,93
11/29/24 8:05 AM,17.3,74,16.8,99,21,93
11/29/24 8:15 AM,17.5,74,17,99,21,93
11/29/24 8:25 AM,17.9,71,17.2,99,21,93
11/29/24 8:35 AM,18.4,71,17.4,99,20.9,93
11/29/24 8:45 AM,19.2,67,17.7,99,20.9,93
11/29/24 8:55 AM,20.3,63,18,99,20.9,93
11/29/24 9:05 AM,21.2,61,18.5,99,20.9,93
11/29/24 9:15 AM,22,60,19.1,99,20.9,93
11/29/24 9:25 AM,22.4,55,19.8,99,20.9,93
11/29/24 9:35 AM,22,55,20.2,99,20.9,93
11/29/24 9:45 AM,21.4,59,20,99,20.9,93
11/29/24 9:55 AM,23.4,55,20.4,99,20.9,93
11/29/24 10:05 AM,24.9,50,21.3,99,20.9,93
11/29/24 10:15 AM,25.4,48,21.9,99,20.8,93
11/29/24 10:25 AM,26.3,47,22.5,99,20.8,93
11/29/24 10:35 AM,26.7,46,23,99,20.8,93
11/29/24 10:45 AM,26.9,43,23.5,99,20.8,93
11/29/24 10:55 AM,27,44,23.7,99,20.8,93
11/29/24 11:05 AM,28.1,43,24.3,99,20.8,93
11/29/24 11:15 AM,28.2,42,24.8,99,20.8,93
11/29/24 11:25 AM,28.5,41,25.2,99,20.8,93
11/29/24 11:35 AM,29.1,41,25.6,99,20.8,93
11/29/24 11:45 AM,29.7,40,25.9,99,20.8,93
11/29/24 11:55 AM,29.5,41,26,99,20.8,93
11/29/24 12:05 PM,30.2,39,26,99,20.8,93
11/29/24 12:15 PM,30.2,37,26.1,99,20.9,93
11/29/24 12:25 PM,30.4,38,25.7,99,20.8,93
11/29/24 12:35 PM,29.9,39,25.4,99,20.8,93
11/29/24 12:45 PM,29.2,40,25.4,99,20.9,93
11/29/24 12:55 PM,29.2,41,24.9,99,20.9,93
11/29/24 1:05 PM,29.3,39,24.7,99,20.9,93
11/29/24 1:15 PM,29,40,24.4,99,20.9,93
11/29/24 1:25 PM,28,41,24.2,99,20.9,93
11/29/24 1:35 PM,28.3,43,24.2,99,20.9,93
11/29/24 1:45 PM,28.4,42,24.3,99,20.9,93
11/29/24 1:55 PM,28.4,42,24.4,99,21,93
11/29/24 2:05 PM,27.6,42,24.1,99,21,93
11/29/24 2:15 PM,28.2,41,23.8,99,21,93
11/29/24 2:25 PM,28.9,37,23.8,99,21,93
11/29/24 2:35 PM,28.2,38,23.7,99,21,93
11/29/24 2:45 PM,28.4,41,23.7,99,21,93
11/29/24 2:55 PM,28.2,43,23.8,99,21,93
11/29/24 3:05 PM,28.1,43,23.8,99,21.1,93
11/29/24 3:15 PM,27.7,44,23.7,99,21.1,93
11/29/24 3:25 PM,27.2,46,23.5,99,21.1,93
11/29/24 3:35 PM,26.9,45,23.3,99,21.1,93
11/29/24 3:45 PM,26.6,44,23.1,99,21.1,93
11/29/24 3:55 PM,26.3,46,22.9,99,21.1,93
11/29/24 4:05 PM,25.9,47,22.8,99,21.2,93
11/29/24 4:15 PM,25.4,49,22.7,99,21.2,93
11/29/24 4:25 PM,24.9,51,22.5,99,21.2,93
11/29/24 4:35 PM,24.4,52,22.4,99,21.2,93
11/29/24 4:56 PM,23.3,54,22,99,21.3,93
11/29/24 5:06 PM,23,55,21.8,99,21.3,93
11/29/24 5:16 PM,22.9,57,21.7,99,21.3,93
11/29/24 5:26 PM,22.9,56,21.6,99,21.3,93
11/29/24 5:36 PM,22.8,57,22.9,99,21.3,93
11/29/24 5:46 PM,22.7,57,24.1,99,21.3,93
11/29/24 5:56 PM,22.5,58,24.1,99,21.3,93
11/29/24 6:06 PM,22.3,58,23.8,99,21.4,93
11/29/24 6:16 PM,22.2,58,23.5,99,21.4,93
11/29/24 6:26 PM,22,57,23.1,99,21.4,93
11/29/24 6:36 PM,21.9,58,22.7,99,21.4,93
11/29/24 6:46 PM,21.8,58,22.3,99,21.4,93
11/29/24 6:56 PM,21.7,58,22.1,99,21.4,93
11/29/24 7:06 PM,21.3,59,21.9,99,21.4,93
11/29/24 7:16 PM,20.9,60,21.6,99,21.4,93
11/29/24 7:26 PM,20.5,61,21.4,99,21.5,93
11/29/24 7:36 PM,20.2,62,21.2,99,21.5,93
11/29/24 7:46 PM,20,65,21,99,21.5,93
11/29/24 7:56 PM,19.8,67,20.8,99,21.5,93
11/29/24 8:06 PM,19.8,68,20.6,99,21.5,93
11/29/24 8:16 PM,20,69,20.5,99,21.5,93
11/29/24 8:26 PM,20.1,69,20.3,99,21.5,93
11/29/24 8:36 PM,20.2,70,20.2,99,21.5,93
11/29/24 8:46 PM,20.2,73,20.1,99,21.5,93
11/29/24 8:56 PM,20.1,75,19.9,99,21.5,93
11/29/24 9:06 PM,20,76,19.8,99,21.5,93
11/29/24 9:16 PM,20,77,19.8,99,21.5,93
11/29/24 9:26 PM,20,77,19.7,99,21.5,93
11/29/24 9:36 PM,19.9,78,19.6,99,21.5,93
11/29/24 9:46 PM,19.8,78,19.5,99,21.5,93
11/29/24 9:56 PM,19.6,79,19.5,99,21.5,93
11/29/24 10:06 PM,19.4,79,19.4,99,21.5,93
11/29/24 10:16 PM,19.4,80,19.3,99,21.5,93
11/29/24 10:26 PM,19.5,79,19.3,99,21.5,93
11/29/24 10:36 PM,19.6,79,19.3,99,21.5,93
11/29/24 10:46 PM,19.7,79,19.3,99,21.5,93
11/29/24 10:56 PM,19.7,78,19.2,99,21.5,93
11/29/24 11:06 PM,19.6,78,19.1,99,21.5,93
11/29/24 11:16 PM,19.4,79,19.1,99,21.5,93
11/29/24 11:26 PM,19.1,79,19,99,21.5,93
11/29/24 11:36 PM,18.8,80,18.9,99,21.5,93
11/29/24 11:46 PM,18.6,81,18.9,99,21.5,93
11/29/24 11:56 PM,18.4,82,18.9,99,21.5,93
11/30/24 12:06 AM,18.3,82,18.8,99,21.5,93
11/30/24 12:16 AM,18.3,81,18.8,99,21.5,93
11/30/24 12:26 AM,18.2,81,18.8,99,21.5,93
11/30/24 12:36 AM,18,82,18.7,99,21.5,93
11/30/24 12:46 AM,17.8,83,18.6,99,21.5,93
11/30/24 12:56 AM,17.7,82,18.6,99,21.5,93
11/30/24 1:06 AM,17.7,82,18.5,99,21.5,93
11/30/24 1:16 AM,17.5,83,18.4,99,21.5,93
11/30/24 1:26 AM,17.2,84,18.3,99,21.5,93
11/30/24 1:36 AM,17.2,84,18.3,99,21.5,93
11/30/24 1:46 AM,17.1,84,18.3,99,21.5,93
11/30/24 1:56 AM,17.1,84,18.2,99,21.5,93
11/30/24 2:06 AM,17.2,84,18.2,99,21.4,93
11/30/24 2:16 AM,17.1,83,18.3,99,21.4,93
11/30/24 2:26 AM,17.1,83,18.2,99,21.4,93
11/30/24 2:36 AM,17.1,83,18.3,99,21.4,93
11/30/24 2:46 AM,17.1,83,18.2,99,21.4,93
11/30/24 2:56 AM,17.1,83,18.2,99,21.4,93
11/30/24 3:06 AM,17,84,18.2,99,21.4,94
11/30/24 3:16 AM,16.8,84,18.2,99,21.4,93
11/30/24 3:26 AM,16.6,86,18.1,99,21.4,93
11/30/24 3:36 AM,16.5,87,18,99,21.4,94
11/30/24 3:46 AM,16.2,89,17.9,99,21.4,94
11/30/24 3:56 AM,16.1,90,17.8,99,21.4,94
11/30/24 4:06 AM,16,90,17.7,99,21.4,94
11/30/24 4:16 AM,15.9,91,17.7,99,21.4,94
